GID_3,populasi
IDN.32.29.30_1,20182
IDN.32.29.31_1,56506
IDN.32.30.1_1,7579
IDN.32.30.2_1,25545
IDN.32.30.3_1,17867
IDN.32.30.4_1,33070
IDN.32.30.5_1,9495
IDN.32.30.6_1,52015
IDN.32.30.7_1,65293
IDN.32.30.8_1,6110
IDN.32.30.9_1,19564
IDN.32.30.10_1,15090
IDN.32.30.11_1,28253
IDN.32.30.12_1,24643
IDN.32.31.1_1,12297
IDN.32.31.2_1,16168
IDN.32.31.4_1,17714
IDN.32.31.3_1,8142
IDN.32.31.5_1,17232
IDN.32.31.6_1,15372
IDN.32.31.7_1,16333
IDN.32.31.8_1,75974
IDN.32.31.9_1,2834
IDN.32.31.10_1,36812
IDN.32.31.11_1,22549
IDN.32.31.12_1,26610
IDN.32.31.13_1,21188
IDN.32.31.14_1,4520
IDN.32.31.16_1,29598
IDN.32.31.15_1,20327
IDN.32.31.17_1,8830
IDN.32.31.18_1,3818
IDN.32.31.19_1,44697
IDN.32.31.20_1,12463
IDN.32.32.1_1,7937
IDN.32.32.2_1,14475
IDN.32.32.3_1,19592
IDN.32.32.4_1,5847
IDN.32.32.5_1,10273
IDN.32.32.6_1,17736
IDN.32.32.7_1,26922
IDN.32.32.8_1,3989
IDN.32.32.9_1,1705
IDN.32.32.10_1,1363
IDN.32.32.11_1,84221
IDN.32.32.12_1,3531
IDN.32.32.13_1,26344
IDN.32.32.14_1,27314
IDN.32.32.15_1,38709
IDN.32.33.1_1,50327
IDN.32.33.2_1,33906
IDN.32.33.3_1,40738
IDN.32.33.4_1,42868
IDN.32.33.5_1,30986
IDN.32.34.1_1,5864
IDN.32.34.2_1,27630
IDN.32.34.3_1,4970
IDN.32.34.4_1,4904
IDN.32.34.5_1,4747
IDN.32.34.6_1,18802
IDN.32.34.7_1,4382
IDN.32.34.8_1,2082
IDN.32.34.9_1,15116
IDN.32.34.10_1,8255
IDN.32.34.11_1,17539
IDN.32.34.12_1,8246
IDN.32.34.13_1,16253
IDN.32.34.14_1,10754
IDN.32.34.15_1,3780
IDN.32.34.16_1,7740
IDN.33.1.1_1,55834
IDN.33.1.2_1,149231
IDN.33.1.3_1,77608
IDN.33.1.4_1,9000
IDN.33.1.5_1,51338
IDN.33.1.6_1,67415
IDN.33.1.7_1,126672
IDN.33.1.8_1,61660
IDN.33.1.9_1,34682
IDN.33.1.10_1,60814
IDN.33.1.11_1,53926
IDN.33.1.12_1,43704
IDN.33.1.13_1,39380
IDN.33.1.14_1,56066
IDN.33.1.15_1,59450
IDN.33.1.16_1,113267
IDN.33.1.17_1,34045
IDN.33.2.1_1,11213
IDN.33.2.2_1,30131
IDN.33.2.3_1,46987
IDN.33.2.4_1,35315
IDN.33.2.5_1,22098
IDN.33.2.6_1,28334
IDN.33.2.7_1,15726
IDN.33.2.8_1,39133
IDN.33.2.9_1,83075
IDN.33.2.10_1,51922
IDN.33.2.11_1,14074
IDN.33.2.12_1,41957
IDN.33.2.13_1,20332
IDN.33.2.14_1,37010
IDN.33.2.15_1,38058
IDN.33.2.16_1,20381
IDN.33.2.17_1,28355
IDN.33.2.18_1,109043
IDN.33.3.1_1,14330
IDN.33.3.2_1,12099
IDN.33.3.3_1,48967
IDN.33.3.4_1,15094
IDN.33.3.5_1,21531
IDN.33.3.6_1,28606
IDN.33.3.7_1,17275
IDN.33.3.8_1,29959
IDN.33.3.9_1,29215
IDN.33.3.10_1,10028
IDN.33.3.11_1,7845
IDN.33.3.12_1,31894
IDN.33.3.13_1,92513
IDN.33.3.14_1,18334
IDN.33.4.1_1,34349
IDN.33.4.2_1,9228
IDN.33.4.3_1,33946
IDN.33.4.4_1,9827
IDN.33.4.5_1,26103
IDN.33.4.6_1,44696
IDN.33.4.7_1,26236
IDN.33.4.8_1,32499
IDN.33.4.9_1,3157
IDN.33.4.10_1,38429
IDN.33.4.11_1,42434
IDN.33.4.12_1,57707
IDN.33.5.1_1,82539
IDN.33.5.2_1,51238
IDN.33.5.3_1,188044
IDN.33.5.4_1,105566
IDN.33.5.5_1,74857
IDN.33.5.6_1,124533
IDN.33.5.7_1,38196
IDN.33.5.8_1,118955
IDN.33.5.9_1,41152
IDN.33.5.10_1,117353
IDN.33.5.11_1,87799
IDN.33.5.12_1,66862
IDN.33.5.13_1,50362
IDN.33.5.14_1,47182
IDN.33.5.15_1,78533
IDN.33.5.16_1,52736
IDN.33.5.17_1,19566
